time_step,subject_id,activity_id,activity_name,total_acc_x
19264,1,3,WALKING_DOWNSTAIRS,1.105795
19265,1,3,WALKING_DOWNSTAIRS,0.7649724
19266,1,3,WALKING_DOWNSTAIRS,0.7347539
19267,1,3,WALKING_DOWNSTAIRS,0.8765004
19268,1,3,WALKING_DOWNSTAIRS,0.9417488
19269,1,3,WALKING_DOWNSTAIRS,0.9126749
19270,1,3,WALKING_DOWNSTAIRS,0.9714528
19271,1,3,WALKING_DOWNSTAIRS,1.03004
19272,1,3,WALKING_DOWNSTAIRS,0.9784767
19273,1,3,WALKING_DOWNSTAIRS,0.9573527
19274,1,3,WALKING_DOWNSTAIRS,0.9677487
19275,1,3,WALKING_DOWNSTAIRS,0.9389693
19276,1,3,WALKING_DOWNSTAIRS,0.8903066
19277,1,3,WALKING_DOWNSTAIRS,0.8930289
19278,1,3,WALKING_DOWNSTAIRS,0.949849
19279,1,3,WALKING_DOWNSTAIRS,0.9957517
19280,1,3,WALKING_DOWNSTAIRS,1.015316
19281,1,3,WALKING_DOWNSTAIRS,0.955861
19282,1,3,WALKING_DOWNSTAIRS,0.8334925
19283,1,3,WALKING_DOWNSTAIRS,0.7133821
19284,1,3,WALKING_DOWNSTAIRS,0.6566282
19285,1,3,WALKING_DOWNSTAIRS,0.7075344
19286,1,3,WALKING_DOWNSTAIRS,0.7473162
19287,1,3,WALKING_DOWNSTAIRS,0.7691751
19288,1,3,WALKING_DOWNSTAIRS,0.7989482
19289,1,3,WALKING_DOWNSTAIRS,0.7587113
19290,1,3,WALKING_DOWNSTAIRS,0.7626007
19291,1,3,WALKING_DOWNSTAIRS,0.8555304
19292,1,3,WALKING_DOWNSTAIRS,0.9076316
19293,1,3,WALKING_DOWNSTAIRS,0.8370905
19294,1,3,WALKING_DOWNSTAIRS,0.7121005
19295,1,3,WALKING_DOWNSTAIRS,0.7376949
19296,1,3,WALKING_DOWNSTAIRS,0.96876
19297,1,3,WALKING_DOWNSTAIRS,1.427335
19298,1,3,WALKING_DOWNSTAIRS,1.896269
19299,1,3,WALKING_DOWNSTAIRS,1.875916
19300,1,3,WALKING_DOWNSTAIRS,1.576989
19301,1,3,WALKING_DOWNSTAIRS,1.433816
19302,1,3,WALKING_DOWNSTAIRS,1.349025
19303,1,3,WALKING_DOWNSTAIRS,1.2718
19304,1,3,WALKING_DOWNSTAIRS,1.116339
19305,1,3,WALKING_DOWNSTAIRS,0.8249718
19306,1,3,WALKING_DOWNSTAIRS,0.5945097
19307,1,3,WALKING_DOWNSTAIRS,0.6194853
19308,1,3,WALKING_DOWNSTAIRS,0.8406477
19309,1,3,WALKING_DOWNSTAIRS,0.8781549
19310,1,3,WALKING_DOWNSTAIRS,0.7809584
19311,1,3,WALKING_DOWNSTAIRS,0.6583072
19312,1,3,WALKING_DOWNSTAIRS,0.4000749
19313,1,3,WALKING_DOWNSTAIRS,0.4127173
19314,1,3,WALKING_DOWNSTAIRS,0.622963
19315,1,3,WALKING_DOWNSTAIRS,0.7910614
19316,1,3,WALKING_DOWNSTAIRS,1.049096
19317,1,3,WALKING_DOWNSTAIRS,1.026697
19318,1,3,WALKING_DOWNSTAIRS,0.8501004
19319,1,3,WALKING_DOWNSTAIRS,0.870759
19320,1,3,WALKING_DOWNSTAIRS,0.9523196
19321,1,3,WALKING_DOWNSTAIRS,1.146996
19322,1,3,WALKING_DOWNSTAIRS,1.30591
19323,1,3,WALKING_DOWNSTAIRS,1.377817
19324,1,3,WALKING_DOWNSTAIRS,1.46884
19325,1,3,WALKING_DOWNSTAIRS,1.543578
19326,1,3,WALKING_DOWNSTAIRS,1.648222
19327,1,3,WALKING_DOWNSTAIRS,1.44789
19328,1,3,WALKING_DOWNSTAIRS,1.14131
19329,1,3,WALKING_DOWNSTAIRS,1.270666
19330,1,3,WALKING_DOWNSTAIRS,1.296259
19331,1,3,WALKING_DOWNSTAIRS,1.045852
19332,1,3,WALKING_DOWNSTAIRS,0.8977738
19333,1,3,WALKING_DOWNSTAIRS,0.7970536
19334,1,3,WALKING_DOWNSTAIRS,0.8583352
19335,1,3,WALKING_DOWNSTAIRS,0.9119087
19336,1,3,WALKING_DOWNSTAIRS,0.7572597
19337,1,3,WALKING_DOWNSTAIRS,0.6745058
19338,1,3,WALKING_DOWNSTAIRS,0.6524821
19339,1,3,WALKING_DOWNSTAIRS,0.6976801
19340,1,3,WALKING_DOWNSTAIRS,0.7748748
19341,1,3,WALKING_DOWNSTAIRS,0.7170379
19342,1,3,WALKING_DOWNSTAIRS,0.7119466
19343,1,3,WALKING_DOWNSTAIRS,0.756649
19344,1,3,WALKING_DOWNSTAIRS,0.8023742
19345,1,3,WALKING_DOWNSTAIRS,0.8899356
19346,1,3,WALKING_DOWNSTAIRS,0.8389187
19347,1,3,WALKING_DOWNSTAIRS,0.788458
19348,1,3,WALKING_DOWNSTAIRS,0.9275882
19349,1,3,WALKING_DOWNSTAIRS,1.134227
19350,1,3,WALKING_DOWNSTAIRS,1.384205
19351,1,3,WALKING_DOWNSTAIRS,1.637084
19352,1,3,WALKING_DOWNSTAIRS,1.771773
19353,1,3,WALKING_DOWNSTAIRS,1.766659
19354,1,3,WALKING_DOWNSTAIRS,1.648191
19355,1,3,WALKING_DOWNSTAIRS,1.496236
19356,1,3,WALKING_DOWNSTAIRS,1.351943
19357,1,3,WALKING_DOWNSTAIRS,1.123504
19358,1,3,WALKING_DOWNSTAIRS,0.8675469
19359,1,3,WALKING_DOWNSTAIRS,0.736855
19360,1,3,WALKING_DOWNSTAIRS,0.7195936
19361,1,3,WALKING_DOWNSTAIRS,0.794415
19362,1,3,WALKING_DOWNSTAIRS,0.8333619
19363,1,3,WALKING_DOWNSTAIRS,0.7379881
19364,1,3,WALKING_DOWNSTAIRS,0.6581298
19365,1,3,WALKING_DOWNSTAIRS,0.6075745
19366,1,3,WALKING_DOWNSTAIRS,0.5607762
19367,1,3,WALKING_DOWNSTAIRS,0.54289
19368,1,3,WALKING_DOWNSTAIRS,0.5363972
19369,1,3,WALKING_DOWNSTAIRS,0.6440672
19370,1,3,WALKING_DOWNSTAIRS,0.8709299
19371,1,3,WALKING_DOWNSTAIRS,1.082462
19372,1,3,WALKING_DOWNSTAIRS,1.116768
19373,1,3,WALKING_DOWNSTAIRS,0.9877831
19374,1,3,WALKING_DOWNSTAIRS,0.9458114
19375,1,3,WALKING_DOWNSTAIRS,0.9988804
19376,1,3,WALKING_DOWNSTAIRS,1.06379
19377,1,3,WALKING_DOWNSTAIRS,1.162051
19378,1,3,WALKING_DOWNSTAIRS,1.291596
19379,1,3,WALKING_DOWNSTAIRS,1.436176
19380,1,3,WALKING_DOWNSTAIRS,1.437089
19381,1,3,WALKING_DOWNSTAIRS,1.40525
19382,1,3,WALKING_DOWNSTAIRS,1.557063
19383,1,3,WALKING_DOWNSTAIRS,1.652812
19384,1,3,WALKING_DOWNSTAIRS,1.579982
19385,1,3,WALKING_DOWNSTAIRS,1.336087
19386,1,3,WALKING_DOWNSTAIRS,0.9561347
19387,1,3,WALKING_DOWNSTAIRS,0.8345535
19388,1,3,WALKING_DOWNSTAIRS,0.8755754
19389,1,3,WALKING_DOWNSTAIRS,0.7800607
19390,1,3,WALKING_DOWNSTAIRS,0.7558216
19391,1,3,WALKING_DOWNSTAIRS,0.7608269
19392,1,2,WALKING_UPSTAIRS,0.9676438
19393,1,2,WALKING_UPSTAIRS,0.9676015
19394,1,2,WALKING_UPSTAIRS,0.9726941
19395,1,2,WALKING_UPSTAIRS,0.9700843
19396,1,2,WALKING_UPSTAIRS,0.9953542
19397,1,2,WALKING_UPSTAIRS,1.021239
19398,1,2,WALKING_UPSTAIRS,1.028363
19399,1,2,WALKING_UPSTAIRS,1.018486
19400,1,2,WALKING_UPSTAIRS,1.01585
19401,1,2,WALKING_UPSTAIRS,1.057955
19402,1,2,WALKING_UPSTAIRS,1.1577
19403,1,2,WALKING_UPSTAIRS,1.30832
19404,1,2,WALKING_UPSTAIRS,1.390295
19405,1,2,WALKING_UPSTAIRS,1.377767
19406,1,2,WALKING_UPSTAIRS,1.404138
19407,1,2,WALKING_UPSTAIRS,1.433852
19408,1,2,WALKING_UPSTAIRS,1.378102
19409,1,2,WALKING_UPSTAIRS,1.254255
19410,1,2,WALKING_UPSTAIRS,1.102596
19411,1,2,WALKING_UPSTAIRS,1.046326
19412,1,2,WALKING_UPSTAIRS,1.100427
19413,1,2,WALKING_UPSTAIRS,1.09904
19414,1,2,WALKING_UPSTAIRS,1.069914
19415,1,2,WALKING_UPSTAIRS,1.080825
19416,1,2,WALKING_UPSTAIRS,1.030971
19417,1,2,WALKING_UPSTAIRS,0.933958
19418,1,2,WALKING_UPSTAIRS,0.8141769
19419,1,2,WALKING_UPSTAIRS,0.6837265
19420,1,2,WALKING_UPSTAIRS,0.616849
19421,1,2,WALKING_UPSTAIRS,0.5698514
19422,1,2,WALKING_UPSTAIRS,0.5596957
19423,1,2,WALKING_UPSTAIRS,0.6058154
19424,1,2,WALKING_UPSTAIRS,0.6299385
19425,1,2,WALKING_UPSTAIRS,0.6420958
19426,1,2,WALKING_UPSTAIRS,0.6369374
19427,1,2,WALKING_UPSTAIRS,0.6594659
19428,1,2,WALKING_UPSTAIRS,0.7609652
19429,1,2,WALKING_UPSTAIRS,0.8522792
19430,1,2,WALKING_UPSTAIRS,0.893241
19431,1,2,WALKING_UPSTAIRS,0.9436831
19432,1,2,WALKING_UPSTAIRS,1.054757
19433,1,2,WALKING_UPSTAIRS,1.125022
19434,1,2,WALKING_UPSTAIRS,1.143971
19435,1,2,WALKING_UPSTAIRS,1.293452
19436,1,2,WALKING_UPSTAIRS,1.448122
19437,1,2,WALKING_UPSTAIRS,1.362607
19438,1,2,WALKING_UPSTAIRS,1.105401
19439,1,2,WALKING_UPSTAIRS,0.8479248
19440,1,2,WALKING_UPSTAIRS,0.7505874
19441,1,2,WALKING_UPSTAIRS,0.9074705
19442,1,2,WALKING_UPSTAIRS,1.084309
19443,1,2,WALKING_UPSTAIRS,1.106065
19444,1,2,WALKING_UPSTAIRS,1.135815
19445,1,2,WALKING_UPSTAIRS,1.078988
19446,1,2,WALKING_UPSTAIRS,0.9208709
19447,1,2,WALKING_UPSTAIRS,0.9063198
19448,1,2,WALKING_UPSTAIRS,0.9198022
19449,1,2,WALKING_UPSTAIRS,0.9052031
19450,1,2,WALKING_UPSTAIRS,0.8959565
19451,1,2,WALKING_UPSTAIRS,0.8345335
19452,1,2,WALKING_UPSTAIRS,0.7914815
19453,1,2,WALKING_UPSTAIRS,0.7192785
19454,1,2,WALKING_UPSTAIRS,0.6492286
19455,1,2,WALKING_UPSTAIRS,0.6965027
19456,1,2,WALKING_UPSTAIRS,0.7765848
19457,1,2,WALKING_UPSTAIRS,0.8015723
19458,1,2,WALKING_UPSTAIRS,0.8164868
19459,1,2,WALKING_UPSTAIRS,0.8664115
19460,1,2,WALKING_UPSTAIRS,0.895208
19461,1,2,WALKING_UPSTAIRS,0.9372572
19462,1,2,WALKING_UPSTAIRS,0.9937951
19463,1,2,WALKING_UPSTAIRS,1.04728
19464,1,2,WALKING_UPSTAIRS,1.166119
19465,1,2,WALKING_UPSTAIRS,1.245938
19466,1,2,WALKING_UPSTAIRS,1.315691
19467,1,2,WALKING_UPSTAIRS,1.398445
19468,1,2,WALKING_UPSTAIRS,1.307579
19469,1,2,WALKING_UPSTAIRS,1.142458
19470,1,2,WALKING_UPSTAIRS,1.068261
19471,1,2,WALKING_UPSTAIRS,1.077697
19472,1,2,WALKING_UPSTAIRS,1.098946
19473,1,2,WALKING_UPSTAIRS,1.060187
19474,1,2,WALKING_UPSTAIRS,1.008097
19475,1,2,WALKING_UPSTAIRS,0.9582096
19476,1,2,WALKING_UPSTAIRS,0.9421035
19477,1,2,WALKING_UPSTAIRS,1.02093
19478,1,2,WALKING_UPSTAIRS,1.09219
19479,1,2,WALKING_UPSTAIRS,1.074128
19480,1,2,WALKING_UPSTAIRS,0.9964775
19481,1,2,WALKING_UPSTAIRS,0.8872653
19482,1,2,WALKING_UPSTAIRS,0.7985266
19483,1,2,WALKING_UPSTAIRS,0.7419386
19484,1,2,WALKING_UPSTAIRS,0.6762505
19485,1,2,WALKING_UPSTAIRS,0.6324075
19486,1,2,WALKING_UPSTAIRS,0.6343571
19487,1,2,WALKING_UPSTAIRS,0.6545943
19488,1,2,WALKING_UPSTAIRS,0.7272084
19489,1,2,WALKING_UPSTAIRS,0.8119108
19490,1,2,WALKING_UPSTAIRS,0.8038094
19491,1,2,WALKING_UPSTAIRS,0.8165074
19492,1,2,WALKING_UPSTAIRS,0.9572463
19493,1,2,WALKING_UPSTAIRS,1.079448
19494,1,2,WALKING_UPSTAIRS,1.088343
19495,1,2,WALKING_UPSTAIRS,1.082418
19496,1,2,WALKING_UPSTAIRS,1.167893
19497,1,2,WALKING_UPSTAIRS,1.288882
19498,1,2,WALKING_UPSTAIRS,1.28959
19499,1,2,WALKING_UPSTAIRS,1.103921
19500,1,2,WALKING_UPSTAIRS,0.868096
19501,1,2,WALKING_UPSTAIRS,0.8249281
19502,1,2,WALKING_UPSTAIRS,0.9010325
19503,1,2,WALKING_UPSTAIRS,0.9500748
19504,1,2,WALKING_UPSTAIRS,1.074968
19505,1,2,WALKING_UPSTAIRS,1.109976
19506,1,2,WALKING_UPSTAIRS,0.989482
19507,1,2,WALKING_UPSTAIRS,0.9432715
19508,1,2,WALKING_UPSTAIRS,0.9042277
19509,1,2,WALKING_UPSTAIRS,0.888048
19510,1,2,WALKING_UPSTAIRS,0.917252
19511,1,2,WALKING_UPSTAIRS,0.8513323
19512,1,2,WALKING_UPSTAIRS,0.7846498
19513,1,2,WALKING_UPSTAIRS,0.7232857
19514,1,2,WALKING_UPSTAIRS,0.6754898
19515,1,2,WALKING_UPSTAIRS,0.7065636
19516,1,2,WALKING_UPSTAIRS,0.7061063
19517,1,2,WALKING_UPSTAIRS,0.710779
19518,1,2,WALKING_UPSTAIRS,0.7323566
19519,1,2,WALKING_UPSTAIRS,0.742283
19520,1,2,WALKING_UPSTAIRS,0.82966
19521,1,2,WALKING_UPSTAIRS,0.9534373
19522,1,2,WALKING_UPSTAIRS,1.077529
19523,1,2,WALKING_UPSTAIRS,1.196028
19524,1,2,WALKING_UPSTAIRS,1.254637
19525,1,2,WALKING_UPSTAIRS,1.267535
19526,1,2,WALKING_UPSTAIRS,1.31771
19527,1,2,WALKING_UPSTAIRS,1.399478
19528,1,2,WALKING_UPSTAIRS,1.376203
19529,1,2,WALKING_UPSTAIRS,1.243046
19530,1,2,WALKING_UPSTAIRS,1.073576
19531,1,2,WALKING_UPSTAIRS,0.9874647
19532,1,2,WALKING_UPSTAIRS,1.051914
19533,1,2,WALKING_UPSTAIRS,1.052018
19534,1,2,WALKING_UPSTAIRS,0.992285
19535,1,2,WALKING_UPSTAIRS,0.9819076
19536,1,2,WALKING_UPSTAIRS,0.949162
19537,1,2,WALKING_UPSTAIRS,1.026089
19538,1,2,WALKING_UPSTAIRS,1.143952
19539,1,2,WALKING_UPSTAIRS,1.091049
19540,1,2,WALKING_UPSTAIRS,0.9763728
19541,1,2,WALKING_UPSTAIRS,0.857952
19542,1,2,WALKING_UPSTAIRS,0.7451921
19543,1,2,WALKING_UPSTAIRS,0.6438481
19544,1,2,WALKING_UPSTAIRS,0.5530087
19545,1,2,WALKING_UPSTAIRS,0.5903078
19546,1,2,WALKING_UPSTAIRS,0.651696
19547,1,2,WALKING_UPSTAIRS,0.6372166
19548,1,2,WALKING_UPSTAIRS,0.6351008
19549,1,2,WALKING_UPSTAIRS,0.6092876
19550,1,2,WALKING_UPSTAIRS,0.6539213
19551,1,2,WALKING_UPSTAIRS,0.8190589
19552,1,2,WALKING_UPSTAIRS,0.9712978
19553,1,2,WALKING_UPSTAIRS,1.110656
19554,1,2,WALKING_UPSTAIRS,1.168451
19555,1,2,WALKING_UPSTAIRS,1.177537
19556,1,2,WALKING_UPSTAIRS,1.265415
19557,1,2,WALKING_UPSTAIRS,1.394977
19558,1,2,WALKING_UPSTAIRS,1.477406
19559,1,2,WALKING_UPSTAIRS,1.270585
19560,1,2,WALKING_UPSTAIRS,0.9461989
19561,1,2,WALKING_UPSTAIRS,0.9149475
19562,1,2,WALKING_UPSTAIRS,0.9481079
19563,1,2,WALKING_UPSTAIRS,0.9717115
19564,1,2,WALKING_UPSTAIRS,1.095434
19565,1,2,WALKING_UPSTAIRS,1.071781
19566,1,2,WALKING_UPSTAIRS,0.9918939
19567,1,2,WALKING_UPSTAIRS,0.9846238
19568,1,2,WALKING_UPSTAIRS,0.9145105
19569,1,2,WALKING_UPSTAIRS,0.8770836
19570,1,2,WALKING_UPSTAIRS,0.8584714
19571,1,2,WALKING_UPSTAIRS,0.7846623
19572,1,2,WALKING_UPSTAIRS,0.7714565
19573,1,2,WALKING_UPSTAIRS,0.7813253
19574,1,2,WALKING_UPSTAIRS,0.7655865
19575,1,2,WALKING_UPSTAIRS,0.7309707
19576,1,2,WALKING_UPSTAIRS,0.6833484
19577,1,2,WALKING_UPSTAIRS,0.6923829
19578,1,2,WALKING_UPSTAIRS,0.7131302
19579,1,2,WALKING_UPSTAIRS,0.724282
19580,1,2,WALKING_UPSTAIRS,0.7550164
19581,1,2,WALKING_UPSTAIRS,0.7990561
19582,1,2,WALKING_UPSTAIRS,0.9214918
19583,1,2,WALKING_UPSTAIRS,1.085051
19584,1,2,WALKING_UPSTAIRS,1.192382
19585,1,2,WALKING_UPSTAIRS,1.255742
19586,1,2,WALKING_UPSTAIRS,1.305254
19587,1,2,WALKING_UPSTAIRS,1.331704
19588,1,2,WALKING_UPSTAIRS,1.322055
19589,1,2,WALKING_UPSTAIRS,1.316964
19590,1,2,WALKING_UPSTAIRS,1.290094
19591,1,2,WALKING_UPSTAIRS,1.136418
19592,1,2,WALKING_UPSTAIRS,0.9683292
19593,1,2,WALKING_UPSTAIRS,0.9940616
19594,1,2,WALKING_UPSTAIRS,1.057462
19595,1,2,WALKING_UPSTAIRS,0.9972576
19596,1,2,WALKING_UPSTAIRS,1.004085
19597,1,2,WALKING_UPSTAIRS,1.044937
19598,1,2,WALKING_UPSTAIRS,1.041181
19599,1,2,WALKING_UPSTAIRS,1.097122
19600,1,2,WALKING_UPSTAIRS,1.050142
19601,1,2,WALKING_UPSTAIRS,0.9291733
19602,1,2,WALKING_UPSTAIRS,0.889935
19603,1,2,WALKING_UPSTAIRS,0.8215719
19604,1,2,WALKING_UPSTAIRS,0.790049
19605,1,2,WALKING_UPSTAIRS,0.8042683
19606,1,2,WALKING_UPSTAIRS,0.7686817
19607,1,2,WALKING_UPSTAIRS,0.7402097
19608,1,2,WALKING_UPSTAIRS,0.7065624
19609,1,2,WALKING_UPSTAIRS,0.6675256
19610,1,2,WALKING_UPSTAIRS,0.6342727
19611,1,2,WALKING_UPSTAIRS,0.6182234
19612,1,2,WALKING_UPSTAIRS,0.6443496
19613,1,2,WALKING_UPSTAIRS,0.6909858
19614,1,2,WALKING_UPSTAIRS,0.7695818
19615,1,2,WALKING_UPSTAIRS,0.8208182
19616,1,2,WALKING_UPSTAIRS,0.8298897
19617,1,2,WALKING_UPSTAIRS,0.8872531
19618,1,2,WALKING_UPSTAIRS,0.9962781
19619,1,2,WALKING_UPSTAIRS,1.09851
19620,1,2,WALKING_UPSTAIRS,1.172054
19621,1,2,WALKING_UPSTAIRS,1.298216
19622,1,2,WALKING_UPSTAIRS,1.454375
19623,1,2,WALKING_UPSTAIRS,1.473405
19624,1,2,WALKING_UPSTAIRS,1.306981
19625,1,2,WALKING_UPSTAIRS,1.067888
19626,1,2,WALKING_UPSTAIRS,0.9372443
19627,1,2,WALKING_UPSTAIRS,0.891038
19628,1,2,WALKING_UPSTAIRS,0.8122761
19629,1,2,WALKING_UPSTAIRS,0.7997661
19630,1,2,WALKING_UPSTAIRS,0.8697511
19631,1,2,WALKING_UPSTAIRS,0.9018856
19632,1,2,WALKING_UPSTAIRS,0.8779072
19633,1,2,WALKING_UPSTAIRS,0.8276953
19634,1,2,WALKING_UPSTAIRS,0.7874517
19635,1,2,WALKING_UPSTAIRS,0.7855419
19636,1,2,WALKING_UPSTAIRS,0.8238692
19637,1,2,WALKING_UPSTAIRS,0.8688905
19638,1,2,WALKING_UPSTAIRS,0.8921213
19639,1,2,WALKING_UPSTAIRS,0.9100846
19640,1,2,WALKING_UPSTAIRS,0.8997214
19641,1,2,WALKING_UPSTAIRS,0.8486025
19642,1,2,WALKING_UPSTAIRS,0.7910915
19643,1,2,WALKING_UPSTAIRS,0.7720376
19644,1,2,WALKING_UPSTAIRS,0.8488893
19645,1,2,WALKING_UPSTAIRS,0.9321151
19646,1,2,WALKING_UPSTAIRS,0.9199716
19647,1,2,WALKING_UPSTAIRS,0.9077755
19648,1,2,WALKING_UPSTAIRS,0.917997
19649,1,2,WALKING_UPSTAIRS,0.9007403
19650,1,2,WALKING_UPSTAIRS,0.9123709
19651,1,2,WALKING_UPSTAIRS,0.9478196
19652,1,2,WALKING_UPSTAIRS,0.969675
19653,1,2,WALKING_UPSTAIRS,1.014455
19654,1,2,WALKING_UPSTAIRS,1.061896
19655,1,2,WALKING_UPSTAIRS,1.07436
19656,1,2,WALKING_UPSTAIRS,1.085412
19657,1,2,WALKING_UPSTAIRS,1.14888
19658,1,2,WALKING_UPSTAIRS,1.292284
19659,1,2,WALKING_UPSTAIRS,1.42131
19660,1,2,WALKING_UPSTAIRS,1.41632
19661,1,2,WALKING_UPSTAIRS,1.328536
19662,1,2,WALKING_UPSTAIRS,1.258147
19663,1,2,WALKING_UPSTAIRS,1.231263
19664,1,2,WALKING_UPSTAIRS,1.217967
19665,1,2,WALKING_UPSTAIRS,1.163784
19666,1,2,WALKING_UPSTAIRS,1.105517
19667,1,2,WALKING_UPSTAIRS,1.093877
19668,1,2,WALKING_UPSTAIRS,1.089073
19669,1,2,WALKING_UPSTAIRS,1.080473
19670,1,2,WALKING_UPSTAIRS,1.05045
19671,1,2,WALKING_UPSTAIRS,0.9973855
19672,1,2,WALKING_UPSTAIRS,0.9755407
19673,1,2,WALKING_UPSTAIRS,0.9497842
19674,1,2,WALKING_UPSTAIRS,0.9030822
19675,1,2,WALKING_UPSTAIRS,0.8416027
19676,1,2,WALKING_UPSTAIRS,0.733377
19677,1,2,WALKING_UPSTAIRS,0.6272024
19678,1,2,WALKING_UPSTAIRS,0.5580834
19679,1,2,WALKING_UPSTAIRS,0.5427445
19680,1,2,WALKING_UPSTAIRS,0.5790225
19681,1,2,WALKING_UPSTAIRS,0.6228574
19682,1,2,WALKING_UPSTAIRS,0.6914247
19683,1,2,WALKING_UPSTAIRS,0.7489331
19684,1,2,WALKING_UPSTAIRS,0.7837713
19685,1,2,WALKING_UPSTAIRS,0.8615341
19686,1,2,WALKING_UPSTAIRS,0.956148
19687,1,2,WALKING_UPSTAIRS,1.077082
19688,1,2,WALKING_UPSTAIRS,1.187461
19689,1,2,WALKING_UPSTAIRS,1.191437
19690,1,2,WALKING_UPSTAIRS,1.220826
19691,1,2,WALKING_UPSTAIRS,1.342838
19692,1,2,WALKING_UPSTAIRS,1.423352
19693,1,2,WALKING_UPSTAIRS,1.381891
19694,1,2,WALKING_UPSTAIRS,1.111429
19695,1,2,WALKING_UPSTAIRS,0.7415612
19696,1,2,WALKING_UPSTAIRS,0.6799179
19697,1,2,WALKING_UPSTAIRS,0.8990146
19698,1,2,WALKING_UPSTAIRS,1.055319
19699,1,2,WALKING_UPSTAIRS,1.087168
19700,1,2,WALKING_UPSTAIRS,1.02817
19701,1,2,WALKING_UPSTAIRS,0.9105966
19702,1,2,WALKING_UPSTAIRS,0.8556543
19703,1,2,WALKING_UPSTAIRS,0.8333343
19704,1,2,WALKING_UPSTAIRS,0.8057958
19705,1,2,WALKING_UPSTAIRS,0.8152122
19706,1,2,WALKING_UPSTAIRS,0.7984807
19707,1,2,WALKING_UPSTAIRS,0.7534462
19708,1,2,WALKING_UPSTAIRS,0.6906101
19709,1,2,WALKING_UPSTAIRS,0.6456414
19710,1,2,WALKING_UPSTAIRS,0.670275
19711,1,2,WALKING_UPSTAIRS,0.6558794
19712,1,2,WALKING_UPSTAIRS,0.6558723
19713,1,2,WALKING_UPSTAIRS,0.7507957
19714,1,2,WALKING_UPSTAIRS,0.8382225
19715,1,2,WALKING_UPSTAIRS,0.9009663
19716,1,2,WALKING_UPSTAIRS,1.018921
19717,1,2,WALKING_UPSTAIRS,1.287374
19718,1,2,WALKING_UPSTAIRS,1.456716
19719,1,2,WALKING_UPSTAIRS,1.326976
19720,1,2,WALKING_UPSTAIRS,1.287183
19721,1,2,WALKING_UPSTAIRS,1.388955
19722,1,2,WALKING_UPSTAIRS,1.406395
19723,1,2,WALKING_UPSTAIRS,1.424335
19724,1,2,WALKING_UPSTAIRS,1.309776
19725,1,2,WALKING_UPSTAIRS,1.0607
19726,1,2,WALKING_UPSTAIRS,0.9733569
19727,1,2,WALKING_UPSTAIRS,0.9880583
19728,1,2,WALKING_UPSTAIRS,1.000325
19729,1,2,WALKING_UPSTAIRS,1.037311
19730,1,2,WALKING_UPSTAIRS,1.050107
19731,1,2,WALKING_UPSTAIRS,1.077576
19732,1,2,WALKING_UPSTAIRS,1.106324
19733,1,2,WALKING_UPSTAIRS,1.039508
19734,1,2,WALKING_UPSTAIRS,0.9072987
19735,1,2,WALKING_UPSTAIRS,0.781806
19736,1,2,WALKING_UPSTAIRS,0.6940262
19737,1,2,WALKING_UPSTAIRS,0.63021
19738,1,2,WALKING_UPSTAIRS,0.568469
19739,1,2,WALKING_UPSTAIRS,0.544553
19740,1,2,WALKING_UPSTAIRS,0.5749717
19741,1,2,WALKING_UPSTAIRS,0.615409
19742,1,2,WALKING_UPSTAIRS,0.6581379
19743,1,2,WALKING_UPSTAIRS,0.6962823
19744,1,2,WALKING_UPSTAIRS,0.6985715
19745,1,2,WALKING_UPSTAIRS,0.7491993
19746,1,2,WALKING_UPSTAIRS,0.8776342
19747,1,2,WALKING_UPSTAIRS,0.9744649
19748,1,2,WALKING_UPSTAIRS,1.070794
19749,1,2,WALKING_UPSTAIRS,1.152116
19750,1,2,WALKING_UPSTAIRS,1.128397
19751,1,2,WALKING_UPSTAIRS,1.146657
19752,1,2,WALKING_UPSTAIRS,1.251593
19753,1,2,WALKING_UPSTAIRS,1.302788
19754,1,2,WALKING_UPSTAIRS,1.271248
19755,1,2,WALKING_UPSTAIRS,1.142105
19756,1,2,WALKING_UPSTAIRS,0.9557415
19757,1,2,WALKING_UPSTAIRS,0.8258138
19758,1,2,WALKING_UPSTAIRS,0.8400814
19759,1,2,WALKING_UPSTAIRS,0.9402411
19760,1,2,WALKING_UPSTAIRS,0.9605331
19761,1,2,WALKING_UPSTAIRS,0.9497642
19762,1,2,WALKING_UPSTAIRS,0.9438814
19763,1,2,WALKING_UPSTAIRS,0.9075909
19764,1,2,WALKING_UPSTAIRS,0.8983859
19765,1,2,WALKING_UPSTAIRS,0.8553178
19766,1,2,WALKING_UPSTAIRS,0.7922105
19767,1,2,WALKING_UPSTAIRS,0.7490705
19768,1,2,WALKING_UPSTAIRS,0.7206851
19769,1,2,WALKING_UPSTAIRS,0.7403597
19770,1,2,WALKING_UPSTAIRS,0.7025412
19771,1,2,WALKING_UPSTAIRS,0.6495942
19772,1,2,WALKING_UPSTAIRS,0.6704879
19773,1,2,WALKING_UPSTAIRS,0.7109711
19774,1,2,WALKING_UPSTAIRS,0.7886871
19775,1,2,WALKING_UPSTAIRS,0.8639938
19776,1,2,WALKING_UPSTAIRS,0.9193427
19777,1,2,WALKING_UPSTAIRS,0.991296
19778,1,2,WALKING_UPSTAIRS,1.12057
19779,1,2,WALKING_UPSTAIRS,1.273454
19780,1,2,WALKING_UPSTAIRS,1.277834
